State,County,City,Date,NO2 Mean,O3 Mean,SO2 Mean,CO Mean
South Carolina,Charleston,Not in a city,5/18/2009,0.5,0.033875,0.041667,0
South Carolina,Charleston,Not in a city,5/19/2009,1.541667,0.037917,0.791667,0
South Carolina,Charleston,Not in a city,5/20/2009,0.619048,0.03425,0.166667,0
South Carolina,Charleston,Not in a city,5/21/2009,0,0.032625,0,0
South Carolina,Charleston,Not in a city,5/22/2009,0.083333,0.023125,0,0
South Carolina,Charleston,Not in a city,5/23/2009,0.083333,0.021292,0,0
South Carolina,Charleston,Not in a city,5/24/2009,0,0.017333,0,0
South Carolina,Charleston,Not in a city,5/25/2009,0.041667,0.015333,0,0
South Carolina,Charleston,Not in a city,5/26/2009,0.166667,0.013333,0,0.008333
South Carolina,Charleston,Not in a city,5/27/2009,0,0.027706,0,0.0375
South Carolina,Charleston,Not in a city,5/28/2009,0.041667,0.035375,0.083333,0.116667
South Carolina,Charleston,Not in a city,5/29/2009,0.416667,0.030458,0.041667,0.1
South Carolina,Charleston,Not in a city,5/30/2009,0.333333,0.029042,0.083333,0.104167
South Carolina,Charleston,Not in a city,5/31/2009,0.458333,0.0405,0.208333,0.125
South Carolina,Charleston,Not in a city,6/1/2009,0.375,0.035667,0.416667,0.104167
South Carolina,Charleston,Not in a city,6/2/2009,0.166667,0.030292,0,0.1
South Carolina,Charleston,Not in a city,6/3/2009,0.090909,0.021,0,0.021739
South Carolina,Charleston,Not in a city,6/4/2009,0.125,0.02575,0.166667,0.0625
South Carolina,Charleston,Not in a city,6/5/2009,0.083333,0.029417,0.25,0.05
South Carolina,Charleston,Not in a city,6/6/2009,0,0.028625,0.25,0.095833
South Carolina,Charleston,Not in a city,6/7/2009,0,0.028875,0,0.1
South Carolina,Charleston,Not in a city,6/8/2009,0,0.031917,0,0.116667
South Carolina,Charleston,Not in a city,6/9/2009,0.208333,0.030333,0.181818,0.225
South Carolina,Charleston,Not in a city,6/10/2009,0.666667,0.034333,0.041667,0.120833
South Carolina,Charleston,Not in a city,6/11/2009,0,0.038588,0.1,0.16
South Carolina,Charleston,Not in a city,6/12/2009,0.25,0.035875,0.166667,0.116667
South Carolina,Charleston,Not in a city,6/13/2009,0.25,0.024375,0.416667,0.1
South Carolina,Charleston,Not in a city,6/14/2009,0.541667,0.0245,0.708333,0.125
South Carolina,Charleston,Not in a city,6/15/2009,0.291667,0.032458,0.291667,0.130435
South Carolina,Charleston,Not in a city,6/16/2009,0.52381,0.02775,0,0.104545
South Carolina,Charleston,Not in a city,6/17/2009,0.25,0.027458,0,0.091667
South Carolina,Charleston,Not in a city,6/18/2009,1.25,0.03825,0.458333,0.1
South Carolina,Charleston,Not in a city,6/19/2009,1.625,0.035583,0.458333,0.108333
South Carolina,Charleston,Not in a city,6/20/2009,2.291667,0.032375,1.208333,0.129167
South Carolina,Charleston,Not in a city,6/21/2009,1.541667,0.027958,0.958333,0.1125
South Carolina,Charleston,Not in a city,6/22/2009,1,0.035917,0.125,0.1
South Carolina,Charleston,Not in a city,6/23/2009,0.083333,0.034583,0.041667,0.104167
South Carolina,Charleston,Not in a city,6/24/2009,0.166667,0.033,0,0.1
South Carolina,Charleston,Not in a city,6/25/2009,0.913043,0.0375,0.5,0.113043
South Carolina,Charleston,Not in a city,6/26/2009,0.916667,0.042625,0.041667,0.1
South Carolina,Charleston,Not in a city,6/27/2009,1.333333,0.041708,2,0.108333
South Carolina,Charleston,Not in a city,6/28/2009,0.375,0.03775,0,0.133333
South Carolina,Charleston,Not in a city,6/29/2009,1.208333,0.037625,0.416667,0.141667
South Carolina,Charleston,Not in a city,6/30/2009,1.625,0.046125,1.416667,0.104167
South Carolina,Charleston,Not in a city,7/1/2009,1.894737,0.049958,1.5,0.113636
South Carolina,Charleston,Not in a city,7/2/2009,0.375,0.040042,0.166667,0.1
South Carolina,Charleston,Not in a city,7/3/2009,0,0.029583,0.041667,0.108333
South Carolina,Charleston,Not in a city,7/4/2009,0.291667,0.04025,0.083333,0.1
South Carolina,Charleston,Not in a city,7/5/2009,0,0.039875,0,0.1
South Carolina,Charleston,Not in a city,7/6/2009,0.25,0.025667,0,0.1
South Carolina,Charleston,Not in a city,7/7/2009,0.125,0.019542,0,0.108333
South Carolina,Charleston,Not in a city,7/8/2009,0.272727,0.027917,0.05,0.131818
South Carolina,Charleston,Not in a city,7/9/2009,0.166667,0.027375,0.125,0.116667
South Carolina,Charleston,Not in a city,7/10/2009,0,0.030292,0,0.0625
South Carolina,Charleston,Not in a city,7/11/2009,0,0.027708,0,0.058333
South Carolina,Charleston,Not in a city,7/12/2009,0.041667,0.028917,0.291667,0.0625
South Carolina,Charleston,Not in a city,7/13/2009,0.208333,0.02425,0.166667,0.075
South Carolina,Charleston,Not in a city,7/14/2009,0,0.024333,0,0.107692
South Carolina,Charleston,Not in a city,7/28/2009,0.190476,0.027792,0,0.1
South Carolina,Charleston,Not in a city,7/29/2009,0.041667,0.0215,0,0.033333
South Carolina,Charleston,Not in a city,7/30/2009,0.25,0.015833,0,0.0375
South Carolina,Charleston,Not in a city,7/31/2009,0,0.014583,0,0
South Carolina,Charleston,Not in a city,8/1/2009,0.125,0.016792,0,0.0125
South Carolina,Charleston,Not in a city,8/2/2009,0.041667,0.016125,0,0.05
South Carolina,Charleston,Not in a city,8/3/2009,0.041667,0.019083,0,0.045833
South Carolina,Charleston,Not in a city,8/4/2009,0.791667,0.019458,0.045455,0.079167
South Carolina,Charleston,Not in a city,8/5/2009,0,0.025833,0,0.091667
South Carolina,Charleston,Not in a city,8/6/2009,0.375,0.025583,0,0.1
South Carolina,Charleston,Not in a city,8/7/2009,0,0.026917,0,0.145833
South Carolina,Charleston,Not in a city,8/8/2009,0,0.025792,0,0.108333
South Carolina,Charleston,Not in a city,8/9/2009,0.125,0.023208,0.25,0.083333
South Carolina,Charleston,Not in a city,8/10/2009,0.333333,0.028625,0.291667,0.145833
South Carolina,Charleston,Not in a city,8/11/2009,0.375,0.029333,0.041667,0.075
South Carolina,Charleston,Not in a city,8/12/2009,0,0.017333,0,0.077273
South Carolina,Charleston,Not in a city,9/22/2009,0,0.014,0,0.05
South Carolina,Charleston,Not in a city,9/23/2009,0,0.012,0,0.066667
South Carolina,Charleston,Not in a city,9/24/2009,0.041667,0.008792,0,0.054167
South Carolina,Charleston,Not in a city,9/25/2009,0.666667,0.014542,0,0.0625
South Carolina,Charleston,Not in a city,9/26/2009,0.208333,0.018667,0,0.1
South Carolina,Charleston,Not in a city,9/27/2009,0.291667,0.020208,0,0.066667
South Carolina,Charleston,Not in a city,9/28/2009,1.47619,0.030125,0.291667,0.158333
South Carolina,Charleston,Not in a city,9/29/2009,1.583333,0.025625,0.125,0.1125
South Carolina,Charleston,Not in a city,9/30/2009,1.409091,0.01555,0,0.1
South Carolina,Charleston,Not in a city,10/1/2009,0.956522,0.02025,0.25,0.045
South Carolina,Charleston,Not in a city,10/2/2009,0.666667,0.028542,0,0.1
South Carolina,Charleston,Not in a city,10/3/2009,1.416667,0.029958,0.875,0.125
South Carolina,Charleston,Not in a city,10/4/2009,1,0.022167,0.125,0.105
South Carolina,Charleston,Not in a city,10/5/2009,1,0.02,0,0.1
South Carolina,Charleston,Not in a city,10/6/2009,0.666667,0.011667,0.041667,0.105
South Carolina,Charleston,Not in a city,10/7/2009,2.047619,0.009333,0,0.15
South Carolina,Charleston,Not in a city,10/29/2009,2.130435,0.027958,0.181818,0.1
South Carolina,Charleston,Not in a city,10/30/2009,1.652174,0.024778,0.041667,0.070833
South Carolina,Charleston,Not in a city,10/31/2009,0.541667,0.027,0.125,0.054167
South Carolina,Charleston,Not in a city,11/1/2009,1.625,0.022792,0.458333,0.079167
South Carolina,Charleston,Not in a city,11/2/2009,1.954545,0.013167,0,0.1
South Carolina,Charleston,Not in a city,11/3/2009,1.954545,0.019583,0.333333,0.1
South Carolina,Charleston,Not in a city,11/4/2009,1.736842,0.023917,0.583333,0.080952
South Carolina,Charleston,Not in a city,11/5/2009,2.695652,0.027917,0.833333,0.1
South Carolina,Charleston,Not in a city,11/6/2009,2.652174,0.024792,1.416667,0.1
South Carolina,Charleston,Not in a city,11/7/2009,1.565217,0.024583,0.166667,0.1125
South Carolina,Charleston,Not in a city,11/8/2009,1.73913,0.026875,0.666667,0.1
South Carolina,Charleston,Not in a city,11/9/2009,1.217391,0.031792,0,0.1
South Carolina,Charleston,Not in a city,11/10/2009,0.826087,0.03025,0,0.020833
South Carolina,Charleston,Not in a city,11/11/2009,1.875,0.0255,0,0.066667
South Carolina,Charleston,Not in a city,11/12/2009,1.956522,0.021208,0,0.1
South Carolina,Charleston,Not in a city,11/13/2009,1.521739,0.02275,0,0.1
South Carolina,Charleston,Not in a city,11/14/2009,1.913043,0.015708,0.291667,0.1
South Carolina,Charleston,Not in a city,11/15/2009,1.347826,0.016875,0,0.1
South Carolina,Charleston,Not in a city,11/16/2009,1.826087,0.020917,0.291667,0.104167
South Carolina,Charleston,Not in a city,11/17/2009,1.571429,0.034708,0.375,0.1
South Carolina,Charleston,Not in a city,11/18/2009,1.782609,0.02275,0.125,0.1
South Carolina,Charleston,Not in a city,11/19/2009,1.772727,0.011083,0,0.1
South Carolina,Charleston,Not in a city,11/20/2009,2.26087,0.019917,0,0.104167
South Carolina,Charleston,Not in a city,11/21/2009,2.956522,0.021333,0.25,0.1
South Carolina,Charleston,Not in a city,11/22/2009,2.863636,0.023458,1,0.1
South Carolina,Charleston,Not in a city,11/23/2009,1.727273,0.017125,0,0.104167
South Carolina,Charleston,Not in a city,11/24/2009,1.272727,0.014,0,0.1
South Carolina,Charleston,Not in a city,11/25/2009,1.227273,0.0085,0.5,0.1
South Carolina,Charleston,Not in a city,11/26/2009,2.363636,0.025792,1.833333,0.1
South Carolina,Charleston,Not in a city,11/27/2009,2.130435,0.0225,0.708333,0.1
South Carolina,Charleston,Not in a city,11/28/2009,2.090909,0.022292,0.708333,0.1
South Carolina,Charleston,Not in a city,11/29/2009,2.818182,0.025833,1.208333,0.129167
South Carolina,Charleston,Not in a city,11/30/2009,2.521739,0.029792,0.375,0.1
South Carolina,Charleston,Not in a city,12/1/2009,1.73913,0.027375,0.375,0.1
South Carolina,Charleston,Not in a city,12/2/2009,1.227273,0.028292,0,0.054167
South Carolina,Charleston,Not in a city,12/3/2009,3.307692,0.019235,0.666667,0.1
South Carolina,Charleston,Not in a city,12/4/2009,2.909091,0.009167,0.916667,0.1
South Carolina,Charleston,Not in a city,12/5/2009,2.318182,0.014667,0.208333,0.1
South Carolina,Charleston,Not in a city,12/6/2009,1.782609,0.017375,0.75,0.1
South Carolina,Charleston,Not in a city,12/7/2009,2.772727,0.016625,1.333333,0.1
South Carolina,Charleston,Not in a city,12/8/2009,2.434783,0.024958,0.416667,0.1
South Carolina,Charleston,Not in a city,12/9/2009,1.913043,0.022833,0.136364,0.033333
South Carolina,Charleston,Not in a city,12/10/2009,3.217391,0.030625,1.166667,0.095833
South Carolina,Charleston,Not in a city,12/11/2009,0.590909,0.027417,0.666667,0.1
South Carolina,Charleston,Not in a city,12/12/2009,1.347826,0.026125,2.583333,0.1
South Carolina,Charleston,Not in a city,12/13/2009,2.045455,0.023583,0.083333,0.091667
South Carolina,Charleston,Not in a city,12/14/2009,2.636364,0.009583,0.333333,0.1
South Carolina,Charleston,Not in a city,12/15/2009,3.1,0.017042,0.416667,0.081818
South Carolina,Charleston,Not in a city,12/16/2009,1.826087,0.022833,0.375,0.1
South Carolina,Charleston,Not in a city,12/17/2009,2.652174,0.026333,1.625,0.1
South Carolina,Charleston,Not in a city,12/18/2009,0.954545,0.033417,0.166667,0.1
South Carolina,Charleston,Not in a city,12/19/2009,2.217391,0.022333,0.75,0.1
South Carolina,Charleston,Not in a city,12/20/2009,3.782609,0.013958,2.083333,0.158333
South Carolina,Charleston,Not in a city,12/21/2009,4.956522,0.0095,1.05,0.166667
South Carolina,Charleston,Not in a city,12/22/2009,2.521739,0.016792,0.75,0.116667
South Carolina,Charleston,Not in a city,12/23/2009,2,0.022417,0.416667,0.104167
South Carolina,Charleston,Not in a city,12/24/2009,1.695652,0.03075,0.166667,0.1
South Carolina,Charleston,Not in a city,12/25/2009,1.130435,0.028208,0,0.1
South Carolina,Charleston,Not in a city,12/26/2009,1.608696,0.015542,0.666667,0.1
South Carolina,Charleston,Not in a city,12/27/2009,2.590909,0.021167,1.708333,0.1
South Carolina,Charleston,Not in a city,12/28/2009,2.782609,0.024542,1.333333,0.1
South Carolina,Charleston,Not in a city,12/29/2009,1.363636,0.024875,1.166667,0.1
South Carolina,Charleston,Not in a city,12/30/2009,1.8,0.028625,1.625,0.1
South Carolina,Charleston,Not in a city,12/31/2009,1.869565,0.019105,0.791667,0.1
Tennessee,Blount,Not in a city,10/1/2008,1.3125,0.036667,1.329167,0.068708
Tennessee,Blount,Not in a city,10/2/2008,1.541667,0.039583,1.833333,0.055667
Tennessee,Blount,Not in a city,10/3/2008,0.416667,0.052417,1.595455,0.10981
Tennessee,Blount,Not in a city,10/4/2008,0.454167,0.061083,1.904167,0.17725
Tennessee,Blount,Not in a city,10/5/2008,0.254167,0.061208,4.0125,0.196417
Tennessee,Blount,Not in a city,10/6/2008,0.308333,0.059125,1.433333,0.185375
Tennessee,Blount,Not in a city,10/7/2008,0.05,0.054292,0.743478,0.145696
Tennessee,Blount,Not in a city,10/8/2008,1.320833,0.03625,0.225,0.13625
Tennessee,Blount,Not in a city,10/9/2008,1.225,0.030792,0.866667,0.156917
Tennessee,Blount,Not in a city,10/10/2008,0.695833,0.035208,0.454167,0.139292
Tennessee,Blount,Not in a city,10/11/2008,0.516667,0.040208,0.354167,0.126542
Tennessee,Blount,Not in a city,10/12/2008,0.370833,0.046667,0.295833,0.11125
Tennessee,Blount,Not in a city,10/13/2008,0.204167,0.045458,0.375,0.114208
Tennessee,Blount,Not in a city,10/14/2008,0.608333,0.047708,1.2375,0.108583
Tennessee,Blount,Not in a city,10/15/2008,0.570833,0.052083,1.470833,0.10725
Tennessee,Blount,Not in a city,10/16/2008,0.816667,0.039458,2.133333,0.248739
Tennessee,Blount,Not in a city,10/17/2008,2.308333,0.021292,0.25,0.978
Tennessee,Blount,Not in a city,10/18/2008,2.429167,0.024,2.825,0.775048
Tennessee,Blount,Not in a city,10/19/2008,1.929167,0.031792,3.3875,0.582533
Tennessee,Blount,Not in a city,10/20/2008,0.308333,0.042583,1.141667,0.762778
Tennessee,Blount,Not in a city,10/24/2008,1.181818,0.031292,0.2625,0.160214
Tennessee,Blount,Not in a city,10/25/2008,0.579167,0.033292,0.366667,0.0739
Tennessee,Blount,Not in a city,10/26/2008,0.65,0.040083,0.9875,0.3575
Tennessee,Blount,Not in a city,10/27/2008,1.408696,0.027917,1.204348,0.102786
Tennessee,Blount,Not in a city,10/28/2008,1.983333,0.022542,0.85,0.148375
Tennessee,Blount,Not in a city,10/29/2008,2.670833,0.03125,3.391667,0.275958
Tennessee,Blount,Not in a city,10/30/2008,1.8375,0.040292,2.258333,0.301792
Tennessee,Blount,Not in a city,10/31/2008,0.658333,0.047208,1.333333,0.3595
Tennessee,Blount,Not in a city,11/1/2008,0.779167,0.056042,2.991667,0.758375
Tennessee,Blount,Not in a city,11/2/2008,0.691667,0.058333,3.954167,0.905
Tennessee,Blount,Not in a city,11/3/2008,0.691667,0.058625,3.313636,0.158417
Tennessee,Blount,Not in a city,11/4/2008,0.595833,0.0455,1.25,0.217792
Tennessee,Blount,Not in a city,11/5/2008,0.570833,0.043417,0.37619,0.234714
Tennessee,Blount,Not in a city,11/6/2008,0.416667,0.050542,1.908333,0.173542
Tennessee,Blount,Not in a city,11/7/2008,0.583333,0.040167,1.870833,0.168708
Tennessee,Blount,Not in a city,11/8/2008,0.745833,0.035875,0.775,0.163833
Tennessee,Blount,Not in a city,11/9/2008,1.475,0.025792,3.025,0.162667
Tennessee,Blount,Not in a city,11/10/2008,2.5625,0.031458,1.745833,0.172375
Tennessee,Blount,Not in a city,11/11/2008,0.5375,0.03975,0.370833,0.162417
Tennessee,Blount,Not in a city,11/12/2008,0.945833,0.037458,0.8625,0.170958
Tennessee,Blount,Not in a city,11/13/2008,1.304167,0.024792,0.316667,0.190583
Tennessee,Blount,Not in a city,11/14/2008,0.433333,0.025583,0.429167,0.174
Tennessee,Blount,Not in a city,11/15/2008,1.458333,0.023292,0.779167,0.170708
Tennessee,Blount,Not in a city,11/16/2008,1.3875,0.021583,1.341667,0.154708
Tennessee,Blount,Not in a city,11/17/2008,1.391667,0.027958,1.108333,0.157333
Tennessee,Blount,Not in a city,11/18/2008,2.6125,0.025625,1.666667,0.149208
Tennessee,Blount,Not in a city,11/19/2008,1.575,0.032833,1.104167,0.141417
Tennessee,Blount,Not in a city,11/20/2008,2.745833,0.029167,4.779167,0.175125
Tennessee,Blount,Not in a city,11/21/2008,2.183333,0.029917,1.220833,0.142417
Tennessee,Blount,Not in a city,11/22/2008,1.308333,0.031083,1.279167,0.1435
Tennessee,Blount,Not in a city,11/23/2008,1.170833,0.038333,2.908333,0.162042
Tennessee,Blount,Not in a city,11/24/2008,1.154167,0.034458,1.329167,0.17725
Tennessee,Blount,Not in a city,11/25/2008,1.8125,0.027958,2.5625,0.159083
Tennessee,Blount,Not in a city,11/26/2008,0.941667,0.036875,3.6875,0.155167
Tennessee,Blount,Not in a city,11/27/2008,0.816667,0.045333,2.508333,0.18925
Tennessee,Blount,Not in a city,11/28/2008,1.45,0.046583,4.2375,0.242208
Tennessee,Blount,Not in a city,11/29/2008,1.079167,0.036833,1.2625,0.191042
Tennessee,Blount,Not in a city,11/30/2008,1.016667,0.027875,0.216667,0.184042
Tennessee,Blount,Not in a city,12/1/2008,1.0875,0.02225,0.358333,0.154
Tennessee,Blount,Not in a city,12/2/2008,0.808333,0.030833,0.383333,0.150708
Tennessee,Blount,Not in a city,12/3/2008,0.820833,0.035542,1.079167,0.145292
Tennessee,Blount,Not in a city,12/4/2008,2.895833,0.0245,0.9375,0.186
Tennessee,Blount,Not in a city,12/5/2008,3.9125,0.02075,2.466667,0.189917
Tennessee,Blount,Not in a city,12/6/2008,1.279167,0.03175,1.2125,0.140208
Tennessee,Blount,Not in a city,12/7/2008,1.3875,0.031375,2.05,0.135708
Tennessee,Blount,Not in a city,12/8/2008,0.645833,0.036167,0.9125,0.143167
Tennessee,Blount,Not in a city,12/9/2008,0.445833,0.040417,0.6,0.144792
Tennessee,Blount,Not in a city,12/10/2008,1.375,0.026625,0.2,0.160083
Tennessee,Blount,Not in a city,12/11/2008,8.1375,0.008792,0.729167,0.2325
Tennessee,Blount,Not in a city,12/12/2008,4.579167,0.020792,4.179167,0.188667
Tennessee,Blount,Not in a city,12/13/2008,1.279167,0.029083,0.979167,0.143208
Tennessee,Blount,Not in a city,12/14/2008,0.154167,0.0405,0.325,0.13575
Tennessee,Blount,Not in a city,12/15/2008,1.520833,0.028042,0.383333,0.171042
Tennessee,Blount,Not in a city,12/16/2008,2.083333,0.020542,0.233333,0.181
Tennessee,Blount,Not in a city,12/17/2008,1.622727,0.018667,0.214286,0.187571
Tennessee,Blount,Not in a city,12/18/2008,0.8625,0.022208,0.2,0.160417
Tennessee,Blount,Not in a city,12/19/2008,0.5875,0.025958,0.229167,0.129958
Tennessee,Blount,Not in a city,12/20/2008,0.758333,0.029792,0.520833,0.15525
Tennessee,Blount,Not in a city,12/21/2008,2.720833,0.026,2.579167,0.167208
Tennessee,Blount,Not in a city,12/22/2008,1.445833,0.029167,1.454167,0.167292
Tennessee,Blount,Not in a city,12/23/2008,0.504167,0.038125,0.2,0.149875
Tennessee,Blount,Not in a city,12/24/2008,0.258333,0.0345,0.233333,0.130958
Tennessee,Blount,Not in a city,12/25/2008,0.504167,0.0335,0.341667,0.158333
Tennessee,Blount,Not in a city,12/26/2008,0.2,0.026833,0.2,0.157
Tennessee,Blount,Not in a city,12/27/2008,0.229167,0.027792,0.320833,0.136958
Tennessee,Blount,Not in a city,12/28/2008,0.520833,0.035625,0.604167,0.142
Tennessee,Blount,Not in a city,12/29/2008,0.95,0.036375,0.9875,0.139542
Tennessee,Blount,Not in a city,12/30/2008,0.595833,0.039792,1.108333,0.148167
Tennessee,Blount,Not in a city,12/31/2008,1.729167,0.031947,1.6125,0.156583
Tennessee,Blount,Not in a city,1/1/2009,0.6125,0.036875,0.491667,0.145833
Tennessee,Blount,Not in a city,1/2/2009,0.270833,0.037,0.55,0.148667
Tennessee,Blount,Not in a city,1/3/2009,0.0625,0.030042,0.370833,0.155333
Tennessee,Blount,Not in a city,1/4/2009,1.058333,0.024708,0.3875,0.164542
Tennessee,Blount,Not in a city,1/5/2009,2.5125,0.013125,0.295833,0.18525
Tennessee,Blount,Not in a city,1/6/2009,1.129167,0.027417,0.204167,0.164958
Tennessee,Blount,Not in a city,1/7/2009,0.958333,0.032167,0.270833,0.140708
Tennessee,Blount,Not in a city,1/8/2009,1.066667,0.034,0.829167,0.130458
Tennessee,Blount,Not in a city,1/9/2009,0.404167,0.0355,0.945833,0.134375
Tennessee,Blount,Not in a city,1/10/2009,0.65,0.03275,0.6625,0.147583
Tennessee,Blount,Not in a city,1/11/2009,2.770833,0.020292,1.795833,0.18925
Tennessee,Blount,Not in a city,1/12/2009,0.629167,0.033,0.7375,0.127208
Tennessee,Blount,Not in a city,1/13/2009,2.170833,0.027208,2.279167,0.1805
Tennessee,Blount,Not in a city,1/14/2009,1.734783,0.03175,1.1125,0.166292
Tennessee,Blount,Not in a city,1/15/2009,2.65,0.027167,2.379167,0.175042
Tennessee,Blount,Not in a city,1/16/2009,1.9875,0.031333,1.258333,0.152042
Tennessee,Blount,Not in a city,1/17/2009,1.195833,0.035958,0.729167,0.160125
Tennessee,Blount,Not in a city,1/18/2009,0.929167,0.034,0.883333,0.159542
Tennessee,Blount,Not in a city,1/19/2009,1.858333,0.03125,2.183333,0.1595
Tennessee,Blount,Not in a city,1/20/2009,3.070833,0.029083,3.3375,0.195458
Tennessee,Blount,Not in a city,1/21/2009,1.879167,0.035833,2.929167,0.20325
Tennessee,Blount,Not in a city,1/22/2009,0.783333,0.043125,1.866667,0.196833
Tennessee,Blount,Not in a city,1/23/2009,0.495833,0.044458,1.158333,0.178708
Tennessee,Blount,Not in a city,1/24/2009,3.25,0.0255,1.995833,0.197375
Tennessee,Blount,Not in a city,1/25/2009,2.170833,0.026292,1.533333,0.206458
Tennessee,Blount,Not in a city,1/26/2009,1.9375,0.023875,1.8875,0.228792
Tennessee,Blount,Not in a city,1/27/2009,0.7375,0.033917,0.495652,0.191304
Tennessee,Blount,Not in a city,1/28/2009,2.458333,0.024083,0.575,0.195208
Tennessee,Blount,Not in a city,1/29/2009,1.270833,0.0335,0.9,0.201833
Tennessee,Blount,Not in a city,1/30/2009,1.191667,0.035958,1.591667,0.186625
Tennessee,Blount,Not in a city,1/31/2009,0.533333,0.041708,1.058333,0.155208
Tennessee,Blount,Not in a city,2/1/2009,0.233333,0.04725,1.379167,0.182458
Tennessee,Blount,Not in a city,2/2/2009,2.029167,0.039833,2.145833,0.181167
Tennessee,Blount,Not in a city,2/3/2009,1.4,0.035625,1.220833,0.147375
Tennessee,Blount,Not in a city,2/4/2009,1.7875,0.033125,2.325,0.15425
Tennessee,Blount,Not in a city,2/5/2009,1.508333,0.037125,1.0625,0.170792
Tennessee,Blount,Not in a city,2/6/2009,0.583333,0.046833,1.516667,0.172375
Tennessee,Blount,Not in a city,2/7/2009,0.213043,0.051583,1.304348,0.187783
Tennessee,Blount,Not in a city,2/8/2009,0.241667,0.045458,0.85,0.16175
Tennessee,Blount,Not in a city,2/9/2009,0.404167,0.045833,0.8125,0.211917
Tennessee,Blount,Not in a city,2/10/2009,0.416667,0.051542,1.133333,0.190458
Tennessee,Blount,Not in a city,2/11/2009,0.418182,0.044167,0.431818,0.14719
Tennessee,Blount,Not in a city,2/12/2009,0,0.043542,0.4375,0.146
Tennessee,Blount,Not in a city,2/13/2009,0.208333,0.047125,0.679167,0.178458
Tennessee,Blount,Not in a city,2/14/2009,0.995833,0.038958,1.558333,0.201292
Tennessee,Blount,Not in a city,2/15/2009,1.454167,0.031792,2.433333,0.174417
Tennessee,Blount,Not in a city,2/16/2009,1.6875,0.036917,1.4875,0.201458
Tennessee,Blount,Not in a city,2/17/2009,1.008333,0.041208,0.7125,0.179739
Tennessee,Blount,Not in a city,2/18/2009,0.608333,0.040875,0.375,0.177083
Tennessee,Blount,Not in a city,2/19/2009,0.9125,0.034333,1.079167,0.195125
Tennessee,Blount,Not in a city,2/20/2009,1.116667,0.035875,1.691667,0.1505
Tennessee,Blount,Not in a city,2/21/2009,0.495833,0.043417,0.929167,0.149375
Tennessee,Blount,Not in a city,2/22/2009,0.745833,0.037625,1.191667,0.179708
Tennessee,Blount,Not in a city,2/23/2009,1.5125,0.037542,1.933333,0.181
Tennessee,Blount,Not in a city,2/24/2009,1.065217,0.0395,1.352174,0.205609
Tennessee,Blount,Not in a city,2/25/2009,0.5875,0.050958,1.716667,0.26625
Tennessee,Blount,Not in a city,2/26/2009,0.345833,0.048125,0.375,0.243292
Tennessee,Blount,Not in a city,2/27/2009,0.508333,0.041042,0.229167,0.190292
Tennessee,Blount,Not in a city,2/28/2009,3.258333,0.01825,0.279167,0.240667
Tennessee,Blount,Not in a city,3/1/2009,2.9875,0.024083,2.329167,0.228833
Tennessee,Blount,Not in a city,3/2/2009,1.825,0.0345,1.9875,0.204083
Tennessee,Blount,Not in a city,3/3/2009,1.673913,0.034875,1.604545,0.204818
Tennessee,Blount,Not in a city,3/4/2009,1.375,0.039,1.779167,0.241917
Tennessee,Blount,Not in a city,3/5/2009,1.120833,0.052875,2.5625,0.242792
Tennessee,Blount,Not in a city,3/6/2009,0.079167,0.046583,0.733333,0.200083
Tennessee,Blount,Not in a city,3/7/2009,0.308333,0.044667,0.625,0.21
Tennessee,Blount,Not in a city,3/8/2009,0.141667,0.039958,0.708333,0.192417
Tennessee,Blount,Not in a city,3/9/2009,0.533333,0.047708,1.016667,0.14975
Tennessee,Blount,Not in a city,3/10/2009,0.308333,0.044333,0.6625,0.21875
Tennessee,Blount,Not in a city,3/11/2009,1.575,0.035708,0.7625,0.210125
Tennessee,Blount,Not in a city,3/12/2009,3.2375,0.030083,2.716667,0.18625
Tennessee,Blount,Not in a city,3/13/2009,4.1375,0.024167,2.3,0.251125
Tennessee,Blount,Not in a city,3/14/2009,1.433333,0.027083,0.258333,0.225875
Tennessee,Blount,Not in a city,3/15/2009,2.604167,0.02025,0.25,0.261208
Tennessee,Blount,Not in a city,3/16/2009,0.804167,0.0255,0.283333,0.228125
Tennessee,Blount,Not in a city,3/17/2009,0.508333,0.045583,1.8125,0.232167
Tennessee,Blount,Not in a city,3/18/2009,0.163636,0.049042,0.891667,0.220542
Tennessee,Blount,Not in a city,3/19/2009,0.733333,0.048542,0.9125,0.226792
Tennessee,Blount,Not in a city,3/20/2009,0.991667,0.049583,1.145833,0.192792
Tennessee,Blount,Not in a city,3/21/2009,0.541667,0.05525,1.170833,0.220833
Tennessee,Blount,Not in a city,3/22/2009,0.225,0.0595,1.4125,0.238875
Tennessee,Blount,Not in a city,3/23/2009,0.2875,0.062917,1.2625,0.240583
Tennessee,Blount,Not in a city,3/24/2009,0.175,0.05525,0.83913,0.225667
Tennessee,Blount,Not in a city,5/13/2009,0.320833,0.047708,0.225,0.1815
Tennessee,Blount,Not in a city,5/14/2009,0.154167,0.042583,0.2,0.172958
Tennessee,Blount,Not in a city,5/15/2009,0.145833,0.038708,0.2,0.177167
Tennessee,Blount,Not in a city,5/16/2009,0.004762,0.04,0.304167,0.171625
Tennessee,Blount,Not in a city,5/17/2009,0.620833,0.035583,0.329167,0.181292
Tennessee,Blount,Not in a city,5/18/2009,0.5875,0.049292,2.079167,0.178542
